index,Date_Heure,Pression au niveau mer,Variation de pression en 3 heures,Type de tendance barométrique,Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Température,Point de rosée,Humidité,Visibilité horizontale,Temps présent,Pression station,Rafales sur une période,Periode de mesure de la rafale,Précipitations dans la dernière heure,Précipitations dans les 3 dernières heures,Température (°C),consommation,datehour,datemonth
50567,2014-05-27 23:00:00,101630.0,200.0,1.0,40.0,3.1,288.75,281.25,61.0,50000.0,2.0,101530.0,5.1,-10.0,0.0,0.0,15.600000000000025,22677.0,23,5
7754,2014-05-28 02:00:00,101570.0,-60.0,8.0,290.0,2.1,286.15,281.25,72.0,60000.0,0.0,101470.0,2.6,-10.0,0.0,0.0,13.0,18308.0,2,5
50582,2014-05-28 05:00:00,101420.0,-150.0,6.0,280.0,1.5,283.75,279.85,77.0,50000.0,2.0,101320.0,2.6,-10.0,0.0,0.0,10.600000000000025,17684.0,5,5
72461,2014-05-28 08:00:00,101410.0,-10.0,6.0,320.0,1.0,285.85,280.75,71.0,50000.0,2.0,101310.0,2.1,-10.0,0.0,0.0,12.700000000000044,23257.0,8,5
50591,2014-05-28 11:00:00,101340.0,-60.0,8.0,180.0,2.6,292.85,280.85,46.0,50000.0,2.0,101250.0,3.6,-10.0,0.0,0.0,19.700000000000045,24599.0,11,5
72472,2014-05-28 14:00:00,101270.0,-70.0,8.0,180.0,5.1,293.65,280.65,43.0,50000.0,2.0,101180.0,7.2,-10.0,0.0,0.0,20.5,23516.0,14,5
31934,2014-05-28 17:00:00,101130.0,-140.0,7.0,200.0,5.1,293.35,281.05,45.0,50000.0,2.0,101040.0,8.2,-10.0,0.0,0.0,20.200000000000045,21847.0,17,5
32005,2014-05-28 20:00:00,101160.0,30.0,1.0,230.0,7.7,292.05,284.85,63.0,30000.0,2.0,101070.0,13.9,-10.0,0.0,0.0,18.90000000000004,21314.0,20,5
15838,2014-05-28 23:00:00,101250.0,90.0,3.0,250.0,2.1,289.85,286.55,81.0,30000.0,2.0,101160.0,4.1,-10.0,0.0,0.0,16.700000000000045,22519.0,23,5
8475,2014-05-29 02:00:00,101260.0,0.0,0.0,330.0,1.5,288.25,282.15,67.0,60000.0,0.0,101160.0,3.6,-10.0,0.0,0.0,15.100000000000025,17887.0,2,5
8484,2014-05-29 05:00:00,101300.0,40.0,3.0,310.0,5.1,288.65,281.35,62.0,30000.0,2.0,101200.0,8.2,-10.0,0.0,0.0,15.5,15759.0,5,5
32031,2014-05-29 08:00:00,101360.0,70.0,3.0,300.0,5.1,291.05,282.15,56.0,50000.0,2.0,101270.0,6.7,-10.0,0.0,0.0,17.900000000000034,17997.0,8,5
32037,2014-05-29 11:00:00,101400.0,40.0,0.0,300.0,5.1,294.75,281.65,43.0,50000.0,2.0,101310.0,9.3,-10.0,0.0,0.0,21.600000000000023,21224.0,11,5
15871,2014-05-29 14:00:00,101390.0,-10.0,5.0,320.0,5.7,296.35,278.75,32.0,50000.0,2.0,101300.0,9.3,-10.0,0.0,0.0,23.200000000000045,20185.0,14,5
32050,2014-05-29 17:00:00,101260.0,-130.0,6.0,320.0,6.7,298.15,279.85,31.0,50000.0,2.0,101170.0,10.3,-10.0,0.0,0.0,25.0,18401.0,17,5
31276,2014-05-29 20:00:00,101330.0,70.0,3.0,310.0,6.2,296.75,279.95,34.0,50000.0,2.0,101240.0,10.8,-10.0,0.0,0.0,23.600000000000023,19039.0,20,5
52875,2014-05-29 23:00:00,101520.0,190.0,3.0,300.0,5.1,292.55,280.65,46.0,50000.0,2.0,101430.0,8.2,-10.0,0.0,0.0,19.40000000000004,21241.0,23,5
52884,2014-05-30 02:00:00,101510.0,10.0,0.0,300.0,4.1,291.85,279.95,46.0,60000.0,0.0,101420.0,5.7,-10.0,0.0,0.0,18.700000000000045,17331.0,2,5
31282,2014-05-30 05:00:00,101510.0,-10.0,6.0,280.0,4.1,289.65,280.35,54.0,50000.0,2.0,101410.0,6.2,-10.0,0.0,0.0,16.5,16000.0,5,5
31289,2014-05-30 08:00:00,101530.0,30.0,2.0,290.0,4.6,290.95,280.95,52.0,50000.0,2.0,101440.0,6.7,-10.0,0.0,0.0,17.80000000000001,19820.0,8,5
49753,2014-05-30 11:00:00,101510.0,-20.0,8.0,10.0,3.6,296.85,279.15,32.0,50000.0,2.0,101420.0,8.7,-10.0,0.0,0.0,23.700000000000045,22652.0,11,5
31294,2014-05-30 14:00:00,101430.0,-80.0,8.0,190.0,4.6,297.75,280.45,33.0,50000.0,2.0,101340.0,7.2,-10.0,0.0,0.0,24.600000000000023,22256.0,14,5
8348,2014-05-30 17:00:00,101290.0,-140.0,6.0,270.0,5.1,299.85,279.25,27.0,50000.0,2.0,101200.0,10.3,-10.0,0.0,0.0,26.700000000000045,20107.0,17,5
8356,2014-05-30 20:00:00,101540.0,250.0,3.0,40.0,5.7,294.05,282.35,47.0,12000.0,29.0,101450.0,12.9,-10.0,0.0,0.0,20.90000000000004,19826.0,20,5
49774,2014-05-30 23:00:00,101600.0,50.0,0.0,290.0,5.1,290.05,284.95,72.0,30000.0,1.0,101500.0,9.3,-10.0,0.4,1.0,16.900000000000034,21805.0,23,5
52943,2014-05-31 02:00:00,101550.0,-40.0,7.0,300.0,5.1,290.85,283.45,62.0,60000.0,0.0,101460.0,7.7,-10.0,0.0,0.0,17.700000000000045,17433.0,2,5
8374,2014-05-31 05:00:00,101480.0,-70.0,6.0,290.0,4.6,290.95,282.55,58.0,40000.0,2.0,101390.0,8.2,-10.0,0.0,0.0,17.80000000000001,15690.0,5,5
52953,2014-05-31 08:00:00,101500.0,20.0,3.0,280.0,2.6,292.95,281.95,49.0,60000.0,2.0,101410.0,4.6,-10.0,0.0,0.0,19.80000000000001,17953.0,8,5
49804,2014-05-31 11:00:00,101570.0,70.0,3.0,10.0,5.1,296.15,280.25,36.0,50000.0,2.0,101480.0,10.8,-10.0,0.0,0.0,23.0,21573.0,11,5
52968,2014-05-31 14:00:00,101550.0,-20.0,7.0,30.0,2.6,298.65,279.35,29.0,60000.0,2.0,101460.0,10.3,-10.0,0.0,0.0,25.5,20469.0,14,5
52975,2014-05-31 17:00:00,101470.0,-80.0,6.0,200.0,4.6,298.55,281.15,33.0,60000.0,2.0,101380.0,7.2,-10.0,0.0,0.0,25.40000000000004,18773.0,17,5
8402,2014-05-31 20:00:00,101550.0,80.0,3.0,160.0,2.6,296.15,282.55,42.0,60000.0,2.0,101460.0,4.1,-10.0,0.0,0.0,23.0,19070.0,20,5
52989,2014-05-31 23:00:00,101790.0,240.0,3.0,30.0,3.1,293.25,280.95,45.0,50000.0,2.0,101700.0,4.1,-10.0,0.0,0.0,20.100000000000023,21062.0,23,5
5390,2014-06-01 01:00:00,101620.0,-60.0,6.0,320.0,2.6,279.95,276.55,79.0,45000.0,0.0,101520.0,3.1,-10.0,0.0,0.0,6.800000000000011,29978.0,1,6
5395,2014-06-01 04:00:00,101680.0,60.0,3.0,280.0,0.5,279.05,276.25,82.0,40000.0,2.0,101580.0,3.6,-10.0,0.0,0.0,5.900000000000034,26559.0,4,6
70035,2014-06-01 07:00:00,101740.0,60.0,3.0,0.0,0.0,277.15,275.05,86.0,40000.0,2.0,101640.0,2.6,-10.0,0.0,0.0,4.0,26783.0,7,6
9490,2014-06-01 10:00:00,101860.0,120.0,2.0,40.0,3.6,280.35,276.35,76.0,60000.0,2.0,101760.0,5.7,-10.0,0.0,0.0,7.2000000000000455,32890.0,10,6
5405,2014-06-01 13:00:00,101840.0,-20.0,8.0,80.0,3.1,284.75,276.05,55.0,60000.0,2.0,101740.0,4.6,-10.0,0.0,0.0,11.600000000000025,32584.0,13,6
70050,2014-06-01 16:00:00,101840.0,0.0,5.0,50.0,2.1,285.45,279.25,66.0,60000.0,2.0,101740.0,4.1,-10.0,0.0,0.0,12.300000000000011,30083.0,16,6
41784,2014-06-01 19:00:00,101970.0,130.0,3.0,40.0,2.6,283.55,280.95,84.0,19000.0,2.0,101870.0,3.1,-10.0,0.0,0.0,10.400000000000034,31715.0,19,6
5426,2014-06-01 22:00:00,102080.0,110.0,1.0,70.0,3.6,284.75,282.85,88.0,20000.0,2.0,101980.0,5.7,-10.0,0.0,0.0,11.600000000000025,31815.0,22,6
90227,2014-06-02 01:00:00,101390.0,170.0,1.0,270.0,4.6,280.15,274.85,69.0,60000.0,0.0,101290.0,6.2,-10.0,0.0,0.0,7.0,33365.0,1,6
38420,2014-06-02 04:00:00,101470.0,80.0,1.0,290.0,4.1,279.05,274.95,75.0,30000.0,2.0,101370.0,6.2,-10.0,0.0,0.0,5.900000000000034,30021.0,4,6
14526,2014-06-02 07:00:00,101430.0,-40.0,6.0,20.0,1.5,276.05,274.05,87.0,30000.0,2.0,101330.0,3.6,-10.0,0.0,0.0,2.900000000000034,30681.0,7,6
90239,2014-06-02 10:00:00,101520.0,90.0,2.0,60.0,3.1,279.15,275.45,77.0,30000.0,2.0,101420.0,4.1,-10.0,0.0,0.0,6.0,36669.0,10,6
38435,2014-06-02 13:00:00,101390.0,-130.0,6.0,80.0,3.6,284.05,276.55,60.0,50000.0,2.0,101290.0,6.7,-10.0,0.0,0.0,10.900000000000034,34748.0,13,6
38443,2014-06-02 16:00:00,101080.0,-310.0,6.0,100.0,7.2,286.75,281.15,69.0,50000.0,2.0,100980.0,9.3,-10.0,0.0,0.0,13.600000000000025,31641.0,16,6
14427,2014-06-02 19:00:00,100930.0,-150.0,8.0,100.0,7.2,284.85,282.05,83.0,20000.0,2.0,100830.0,9.8,-10.0,0.0,0.0,11.700000000000044,32099.0,19,6
14553,2014-06-02 22:00:00,100740.0,-190.0,6.0,120.0,10.8,285.95,283.65,86.0,10000.0,2.0,100640.0,17.5,-10.0,0.0,0.0,12.800000000000011,33137.0,22,6
89943,2014-06-03 01:00:00,102040.0,110.0,2.0,280.0,4.1,282.65,271.25,45.0,60000.0,0.0,101940.0,7.7,-10.0,0.0,0.0,9.5,30393.0,1,6
76203,2014-06-03 04:00:00,101980.0,-60.0,8.0,270.0,2.6,279.95,271.75,56.0,30000.0,2.0,101880.0,5.1,-10.0,0.0,0.0,6.800000000000011,27975.0,4,6
44723,2014-06-03 07:00:00,102000.0,20.0,3.0,220.0,2.1,277.75,271.55,64.0,30000.0,2.0,101900.0,3.6,-10.0,0.0,0.0,4.600000000000023,28126.0,7,6
76216,2014-06-03 10:00:00,102120.0,120.0,3.0,10.0,8.2,285.75,271.45,37.0,50000.0,2.0,102020.0,14.4,-10.0,0.0,0.0,12.600000000000025,32282.0,10,6
13573,2014-06-03 13:00:00,102210.0,90.0,1.0,20.0,6.7,289.95,274.35,35.0,50000.0,2.0,102110.0,10.8,-10.0,0.0,0.0,16.80000000000001,30877.0,13,6
73596,2014-06-03 16:00:00,102110.0,-100.0,6.0,130.0,2.1,290.95,275.65,36.0,60000.0,0.0,102010.0,4.6,-10.0,0.0,0.0,17.80000000000001,28179.0,16,6
32517,2014-06-03 19:00:00,102210.0,100.0,3.0,240.0,1.5,286.05,276.15,51.0,30000.0,2.0,102110.0,5.1,-10.0,0.0,0.0,12.900000000000034,26796.0,19,6
73605,2014-06-03 22:00:00,102370.0,160.0,1.0,10.0,2.6,282.05,273.95,57.0,20000.0,2.0,102270.0,3.6,-10.0,0.0,0.0,8.900000000000034,30559.0,22,6
62375,2014-06-04 02:00:00,101800.0,80.0,2.0,330.0,1.5,286.35,278.05,57.0,60000.0,0.0,101700.0,4.1,-10.0,0.0,0.0,13.200000000000044,20193.0,2,6
48625,2014-06-04 05:00:00,101750.0,-50.0,8.0,290.0,4.1,284.45,278.55,67.0,50000.0,2.0,101650.0,5.1,-10.0,0.0,0.0,11.300000000000011,17919.0,5,6
48627,2014-06-04 08:00:00,101850.0,100.0,3.0,290.0,4.1,284.75,277.75,62.0,50000.0,2.0,101750.0,5.7,-10.0,0.0,0.0,11.600000000000025,18881.0,8,6
48633,2014-06-04 11:00:00,101840.0,0.0,0.0,10.0,7.2,292.95,277.45,36.0,50000.0,2.0,101750.0,12.3,-10.0,0.0,0.0,19.80000000000001,20747.0,11,6
48636,2014-06-04 14:00:00,101750.0,-90.0,8.0,30.0,3.1,296.25,278.15,31.0,50000.0,2.0,101660.0,9.8,-10.0,0.0,0.0,23.100000000000023,18979.0,14,6
24958,2014-06-04 17:00:00,101660.0,-90.0,6.0,200.0,3.6,295.25,279.85,37.0,60000.0,2.0,101570.0,6.2,-10.0,0.0,0.0,22.100000000000023,17196.0,17,6
90258,2014-06-04 20:00:00,101720.0,60.0,3.0,220.0,2.6,292.45,282.35,52.0,40000.0,2.0,101630.0,4.1,-10.0,0.0,0.0,19.30000000000001,20496.0,20,6
10370,2014-06-04 23:00:00,101870.0,140.0,1.0,40.0,3.1,289.15,280.15,55.0,30000.0,2.0,101770.0,3.6,-10.0,0.0,0.0,16.0,22307.0,23,6
12045,2014-06-05 02:00:00,101820.0,20.0,1.0,40.0,3.1,283.85,281.65,86.0,17000.0,0.0,101720.0,3.6,-10.0,0.0,0.0,10.700000000000044,18051.0,2,6
92739,2014-06-05 05:00:00,101750.0,-70.0,6.0,30.0,3.6,283.75,282.05,89.0,10000.0,2.0,101650.0,5.1,-10.0,0.0,0.0,10.600000000000025,17470.0,5,6
53618,2014-06-05 08:00:00,101890.0,140.0,2.0,20.0,3.1,285.75,282.55,81.0,15000.0,2.0,101790.0,5.7,-10.0,0.0,0.0,12.600000000000025,22024.0,8,6
53626,2014-06-05 11:00:00,101980.0,90.0,3.0,120.0,5.7,291.25,286.95,76.0,20000.0,2.0,101880.0,8.2,-10.0,0.0,0.0,18.100000000000023,23775.0,11,6
92761,2014-06-05 14:00:00,101960.0,10.0,0.0,130.0,6.7,291.55,287.25,76.0,40000.0,2.0,101870.0,8.7,-10.0,0.0,0.0,18.40000000000004,23118.0,14,6
53636,2014-06-05 17:00:00,101920.0,-50.0,5.0,130.0,6.2,290.45,286.75,79.0,40000.0,2.0,101820.0,9.8,-10.0,0.0,0.0,17.30000000000001,21393.0,17,6
71290,2014-06-05 20:00:00,102000.0,80.0,1.0,110.0,2.6,290.15,284.45,69.0,40000.0,2.0,101900.0,5.7,-10.0,0.0,0.0,17.0,21778.0,20,6
12060,2014-06-05 23:00:00,102050.0,50.0,3.0,120.0,2.6,288.85,285.95,83.0,40000.0,2.0,101950.0,5.1,-10.0,0.0,0.0,15.700000000000044,22350.0,23,6
53249,2014-06-06 02:00:00,101620.0,50.0,1.0,20.0,2.6,287.55,283.55,77.0,55000.0,0.0,101520.0,3.1,-10.0,0.0,0.0,14.400000000000034,17631.0,2,6
7982,2014-06-06 05:00:00,101630.0,10.0,2.0,20.0,3.6,286.35,282.75,79.0,50000.0,2.0,101530.0,4.6,-10.0,0.0,0.0,13.200000000000044,16770.0,5,6
15756,2014-06-06 08:00:00,101760.0,130.0,3.0,30.0,3.1,290.35,284.35,68.0,30000.0,2.0,101660.0,5.1,-10.0,0.0,0.0,17.200000000000045,21789.0,8,6
7992,2014-06-06 11:00:00,101810.0,60.0,3.0,130.0,7.2,294.25,289.05,72.0,25000.0,2.0,101720.0,9.8,-10.0,0.0,0.0,21.100000000000023,23743.0,11,6
50081,2014-06-06 14:00:00,101790.0,-20.0,8.0,140.0,4.1,295.05,289.75,72.0,25000.0,2.0,101700.0,7.2,-10.0,0.0,0.0,21.90000000000004,23102.0,14,6
8004,2014-06-06 17:00:00,101710.0,-80.0,6.0,160.0,4.6,295.45,289.95,71.0,20000.0,2.0,101620.0,7.2,-10.0,0.0,0.0,22.30000000000001,21560.0,17,6
53283,2014-06-06 20:00:00,101680.0,-30.0,6.0,170.0,1.5,294.35,288.85,71.0,20000.0,2.0,101590.0,4.6,-10.0,0.0,0.0,21.200000000000045,20404.0,20,6
50098,2014-06-06 23:00:00,101840.0,160.0,3.0,170.0,1.5,292.35,289.05,81.0,20000.0,2.0,101750.0,3.1,-10.0,0.0,0.0,19.200000000000045,21740.0,23,6
93783,2014-06-07 02:00:00,101320.0,-100.0,8.0,100.0,3.6,293.35,291.65,90.0,14000.0,0.0,101230.0,4.6,-10.0,0.0,0.0,20.200000000000045,16913.0,2,6
13429,2014-06-07 05:00:00,101180.0,-140.0,8.0,40.0,4.1,294.05,293.05,94.0,6000.0,2.0,101090.0,5.7,-10.0,0.0,0.0,20.90000000000004,14430.0,5,6
118117,2014-06-07 08:00:00,101170.0,-10.0,5.0,110.0,4.6,295.25,293.75,91.0,10000.0,2.0,101080.0,6.7,-10.0,0.0,0.0,22.100000000000023,16085.0,8,6
118122,2014-06-07 11:00:00,101210.0,40.0,2.0,120.0,7.7,298.05,293.75,77.0,18000.0,2.0,101120.0,10.3,-10.0,0.0,0.0,24.90000000000004,20030.0,11,6
118128,2014-06-07 14:00:00,101240.0,30.0,2.0,130.0,9.8,298.45,293.65,75.0,20000.0,2.0,101150.0,12.9,-10.0,0.0,0.0,25.30000000000001,19587.0,14,6
5008,2014-06-07 17:00:00,101150.0,-90.0,7.0,130.0,10.3,297.65,293.15,76.0,18000.0,2.0,101060.0,13.9,-10.0,0.0,0.0,24.5,18586.0,17,6
118142,2014-06-07 20:00:00,101220.0,70.0,3.0,140.0,7.2,296.45,293.05,81.0,15000.0,2.0,101130.0,11.8,-10.0,0.0,0.0,23.30000000000001,19461.0,20,6
5020,2014-06-07 23:00:00,101390.0,170.0,3.0,340.0,7.7,294.55,291.35,82.0,15000.0,2.0,101300.0,10.3,-10.0,0.2,0.2,21.40000000000004,20335.0,23,6
26348,2014-06-08 02:00:00,101670.0,-60.0,8.0,310.0,2.6,294.45,283.85,51.0,60000.0,0.0,101580.0,4.6,-10.0,0.0,0.0,21.30000000000001,16263.0,2,6
26357,2014-06-08 05:00:00,101600.0,-70.0,7.0,280.0,4.1,292.45,283.95,58.0,50000.0,2.0,101510.0,5.1,-10.0,0.0,0.0,19.30000000000001,15535.0,5,6
3350,2014-06-08 08:00:00,101590.0,-10.0,6.0,290.0,3.1,293.45,283.55,53.0,70000.0,2.0,101500.0,4.6,-10.0,0.0,0.0,20.30000000000001,19911.0,8,6
96342,2014-06-08 11:00:00,101620.0,30.0,1.0,300.0,1.5,299.95,282.35,33.0,70000.0,2.0,101530.0,5.1,-10.0,0.0,0.0,26.80000000000001,24060.0,11,6
65127,2014-06-08 14:00:00,101520.0,-100.0,8.0,170.0,4.1,302.15,283.75,32.0,70000.0,2.0,101430.0,6.7,-10.0,0.0,0.0,29.0,23917.0,14,6
65133,2014-06-08 17:00:00,101400.0,-120.0,6.0,190.0,4.6,301.65,287.45,42.0,70000.0,2.0,101310.0,7.2,-10.0,0.0,0.0,28.5,22480.0,17,6
65138,2014-06-08 20:00:00,101340.0,-60.0,6.0,100.0,2.1,302.15,290.05,48.0,50000.0,2.0,101250.0,5.1,-10.0,0.0,0.0,29.0,21564.0,20,6
26391,2014-06-08 23:00:00,101540.0,200.0,2.0,290.0,3.6,299.75,285.05,40.0,50000.0,2.0,101450.0,6.2,-10.0,0.0,0.0,26.600000000000023,21576.0,23,6
9903,2014-06-09 02:00:00,101220.0,0.0,0.0,10.0,1.5,292.75,287.55,72.0,40000.0,0.0,101130.0,2.1,-10.0,0.0,0.0,19.600000000000023,17991.0,2,6
27444,2014-06-09 05:00:00,101160.0,-60.0,6.0,10.0,2.6,291.45,286.75,74.0,40000.0,2.0,101070.0,3.1,-10.0,0.0,0.0,18.30000000000001,16666.0,5,6
38146,2014-06-09 08:00:00,101240.0,80.0,3.0,290.0,1.5,292.05,286.85,72.0,40000.0,2.0,101150.0,2.1,-10.0,0.0,0.0,18.90000000000004,18946.0,8,6
7295,2014-06-09 11:00:00,101270.0,30.0,0.0,20.0,3.6,299.35,286.85,46.0,40000.0,2.0,101180.0,6.2,-10.0,0.0,0.0,26.200000000000045,23247.0,11,6
27459,2014-06-09 14:00:00,101150.0,-120.0,8.0,200.0,4.6,300.65,287.95,46.0,30000.0,2.0,101060.0,6.2,-10.0,0.0,0.0,27.5,22272.0,14,6
19146,2014-06-09 17:00:00,101080.0,-70.0,6.0,220.0,6.7,299.15,287.65,49.0,30000.0,2.0,100990.0,9.3,-10.0,0.0,0.0,26.0,21315.0,17,6
19156,2014-06-09 20:00:00,101090.0,10.0,3.0,220.0,5.7,296.65,289.45,64.0,20000.0,2.0,101000.0,8.2,-10.0,0.0,0.0,23.5,21824.0,20,6
27472,2014-06-09 23:00:00,101190.0,100.0,1.0,210.0,1.0,294.65,289.35,72.0,20000.0,2.0,101100.0,2.6,-10.0,0.0,0.0,21.5,21909.0,23,6
87530,2014-06-10 02:00:00,101490.0,-40.0,7.0,340.0,1.0,284.75,281.25,79.0,60000.0,0.0,101390.0,2.1,-10.0,0.0,0.0,11.600000000000025,16204.0,2,6
66173,2014-06-10 05:00:00,101400.0,-90.0,8.0,350.0,2.1,283.65,281.75,88.0,20000.0,2.0,101300.0,3.6,-10.0,0.0,0.0,10.5,16757.0,5,6
69237,2014-06-10 08:00:00,101440.0,40.0,2.0,10.0,2.1,285.35,282.95,85.0,40000.0,2.0,101340.0,4.1,-10.0,0.0,0.0,12.200000000000044,21933.0,8,6
69240,2014-06-10 11:00:00,101500.0,60.0,1.0,10.0,3.1,288.35,284.35,77.0,50000.0,2.0,101400.0,4.6,-10.0,0.0,0.0,15.200000000000044,23433.0,11,6
69244,2014-06-10 14:00:00,101410.0,-80.0,8.0,20.0,3.6,292.05,285.35,65.0,40000.0,2.0,101320.0,6.2,-10.0,0.0,0.0,18.90000000000004,22809.0,14,6
17584,2014-06-10 17:00:00,101200.0,-210.0,6.0,60.0,3.6,293.15,287.75,71.0,30000.0,2.0,101110.0,6.7,-10.0,0.0,0.0,20.0,21791.0,17,6
66201,2014-06-10 20:00:00,101120.0,-80.0,6.0,130.0,8.7,293.75,291.55,87.0,18000.0,25.0,101030.0,11.3,-10.0,0.2,0.2,20.600000000000023,22583.0,20,6
17598,2014-06-10 23:00:00,101090.0,-30.0,5.0,130.0,9.8,293.95,291.75,87.0,17000.0,2.0,101000.0,13.9,-10.0,0.0,0.0,20.80000000000001,21004.0,23,6
82699,2014-06-11 01:00:00,100960.0,110.0,1.0,290.0,3.1,282.35,276.35,66.0,55000.0,0.0,100860.0,5.1,-10.0,0.0,0.0,9.200000000000044,26050.0,1,6
16076,2014-06-11 04:00:00,100960.0,0.0,0.0,290.0,4.1,281.25,275.65,68.0,40000.0,2.0,100860.0,6.2,-10.0,0.0,0.0,8.100000000000023,22172.0,4,6
79082,2014-06-11 07:00:00,101090.0,130.0,1.0,290.0,2.6,279.75,274.65,70.0,40000.0,2.0,100990.0,3.6,-10.0,0.0,0.0,6.600000000000023,22654.0,7,6
47109,2014-06-11 10:00:00,101170.0,80.0,1.0,300.0,5.1,285.25,275.95,53.0,40000.0,2.0,101070.0,8.2,-10.0,0.0,0.0,12.100000000000025,28050.0,10,6
82720,2014-06-11 13:00:00,101080.0,-90.0,8.0,350.0,5.1,289.15,273.25,34.0,40000.0,2.0,100980.0,11.8,-10.0,0.0,0.0,16.0,27852.0,13,6
16104,2014-06-11 16:00:00,101060.0,-20.0,5.0,340.0,4.1,289.55,274.45,36.0,60000.0,2.0,100960.0,10.8,-10.0,0.0,0.0,16.400000000000034,26607.0,16,6
16112,2014-06-11 19:00:00,101230.0,170.0,3.0,330.0,2.1,284.35,275.35,54.0,30000.0,2.0,101130.0,3.6,-10.0,0.0,0.0,11.200000000000044,27947.0,19,6
28353,2014-06-11 22:00:00,101280.0,50.0,1.0,320.0,2.1,281.95,275.55,64.0,30000.0,2.0,101180.0,3.6,-10.0,0.0,0.0,8.800000000000011,28835.0,22,6
97598,2014-06-12 01:00:00,101790.0,20.0,0.0,290.0,3.8,280.15,278.25,88.0,19620.0,,101690.0,,,1.6,4.2,7.0,31617.0,1,6
76087,2014-06-12 04:00:00,101750.0,-40.0,8.0,360.0,2.8,279.85,278.35,90.0,15000.0,,101650.0,,,-0.1,1.5,6.7000000000000455,28172.0,4,6
37393,2014-06-12 07:00:00,101750.0,0.0,0.0,270.0,3.6,279.45,278.05,91.0,10000.0,,101650.0,,,0.4,1.4,6.300000000000011,27072.0,7,6
80340,2014-06-12 10:00:00,101800.0,50.0,2.0,290.0,5.2,279.35,277.55,88.0,10000.0,,101700.0,,,1.2,2.4,6.2000000000000455,31003.0,10,6
37408,2014-06-12 13:00:00,101700.0,-100.0,8.0,290.0,6.2,279.05,277.25,88.0,12000.0,,101600.0,,,1.3,3.1,5.900000000000034,34880.0,13,6
37413,2014-06-12 16:00:00,101630.0,-70.0,5.0,270.0,4.5,279.25,277.05,86.0,34730.0,,101530.0,,,1.0,3.4,6.100000000000023,34406.0,16,6
88674,2014-06-12 19:00:00,101710.0,80.0,1.0,270.0,4.4,279.15,276.85,85.0,18000.0,,101610.0,,,-0.1,0.4,6.0,34977.0,19,6
37130,2014-06-12 22:00:00,101760.0,50.0,1.0,310.0,2.8,279.85,275.95,76.0,60000.0,,101660.0,,,0.0,0.0,6.7000000000000455,34502.0,22,6
50823,2014-06-13 02:00:00,101720.0,-30.0,8.0,310.0,2.1,298.05,288.65,56.0,18000.0,0.0,101630.0,2.6,-10.0,0.0,0.0,24.90000000000004,18467.0,2,6
73044,2014-06-13 05:00:00,101570.0,-150.0,6.0,300.0,2.6,297.75,287.85,54.0,40000.0,2.0,101480.0,3.6,-10.0,0.0,0.0,24.600000000000023,17764.0,5,6
73049,2014-06-13 08:00:00,101620.0,50.0,3.0,0.0,0.0,299.45,289.15,53.0,40000.0,2.0,101530.0,2.1,-10.0,0.0,0.0,26.30000000000001,23035.0,8,6
4285,2014-06-13 11:00:00,101600.0,-20.0,8.0,10.0,5.1,305.05,288.15,36.0,50000.0,2.0,101510.0,8.7,-10.0,0.0,0.0,31.90000000000004,26871.0,11,6
8295,2014-06-13 14:00:00,101450.0,-150.0,8.0,240.0,3.6,306.65,289.55,36.0,50000.0,2.0,101360.0,9.3,-10.0,0.0,0.0,33.5,26912.0,14,6
8299,2014-06-13 17:00:00,101320.0,-130.0,8.0,250.0,4.6,300.25,292.05,61.0,19000.0,29.0,101230.0,11.8,-10.0,4.0,5.0,27.100000000000023,24814.0,17,6
15908,2014-06-13 20:00:00,101380.0,60.0,3.0,360.0,4.6,300.15,287.85,47.0,40000.0,2.0,101290.0,8.7,-10.0,0.0,0.0,27.0,22117.0,20,6
50860,2014-06-13 23:00:00,101320.0,-60.0,5.0,360.0,1.5,298.45,288.45,54.0,50000.0,2.0,101230.0,4.1,-10.0,0.0,0.0,25.30000000000001,22825.0,23,6
73075,2014-06-14 02:00:00,101330.0,10.0,0.0,300.0,1.5,297.25,288.75,59.0,60000.0,0.0,101240.0,3.1,-10.0,0.0,0.0,24.100000000000023,17766.0,2,6
4782,2014-06-14 05:00:00,101250.0,-80.0,8.0,260.0,3.1,294.75,288.85,69.0,50000.0,2.0,101160.0,5.1,-10.0,0.0,0.0,21.600000000000023,15955.0,5,6
50876,2014-06-14 08:00:00,101250.0,0.0,5.0,290.0,7.7,297.25,287.95,56.0,50000.0,2.0,101160.0,10.8,-10.0,0.0,0.0,24.100000000000023,18963.0,8,6
50884,2014-06-14 11:00:00,101160.0,-90.0,8.0,280.0,8.2,300.75,288.45,47.0,50000.0,2.0,101070.0,12.9,-10.0,0.0,0.0,27.600000000000023,22365.0,11,6
4798,2014-06-14 14:00:00,101030.0,-130.0,7.0,340.0,5.7,304.55,281.55,24.0,50000.0,2.0,100940.0,11.3,-10.0,0.0,0.0,31.40000000000004,22240.0,14,6
73105,2014-06-14 17:00:00,100800.0,-230.0,8.0,310.0,8.7,305.05,283.15,26.0,50000.0,2.0,100710.0,13.9,-10.0,0.0,0.0,31.90000000000004,21090.0,17,6
